score,meta_entropy
0.6958188099135348,0.5118692199350946
-1.43995837051551,1.1897789937304313
-0.20777922796029183,1.070712016292116
0.038656600550751805,-0.7263709439568117
-0.6185056088120312,-0.5744376752289645
-1.43995837051551,-0.3271731609512152
0.6136735337431869,0.5903923629961151
-0.4542150564713354,0.9402907569924533
1.1065451907652741,-2.4056657510945936
-0.3720697803009876,-0.5059955064231254
-1.2756678181748142,1.3560322641184748
-1.7685394751969015,2.091428224133065
1.188690466935622,-0.021382694277251566
0.6958188099135348,1.7175785909960133
-0.12563395178994394,-0.2766897284491773
-2.5899922369003803,0.9144563260325459
-0.12563395178994394,1.8501548008350341
-0.5363603326416833,0.7528340611957274
-0.2899245041306397,1.3655991977855035
1.0243999145949263,0.19533252593817244
1.3529810192763179,-2.3176305494504743
1.3529810192763179,1.8132800843615802
0.12080187672109968,-1.9208516882742488
-0.12563395178994394,-1.5955192384165247
0.0,-0.042163842037727446
0.5315282575728391,1.9290336572973819
-0.700650884982379,0.6204582416983608
-0.20777922796029183,0.7569008908469494
-0.04348867561959607,-2.033748311911626
0.5315282575728391,0.46591603984092017
-1.1935225420044664,0.05284764528830028
-0.12563395178994394,-0.3601528343817363
0.3672377052321433,0.3205753479051575
-2.4257016845596846,-0.30200245238296475
-0.9470867134934227,1.0704998002047887
0.20294715289144755,-0.06691466162430366
0.7779640860838827,0.7235687014965997
0.6958188099135348,-1.1284923950767853
-0.5363603326416833,1.1746247057415493
1.927997952468753,1.036448636434577
-0.7827961611527269,1.2069743362532859
-1.43995837051551,-0.15592583269834492
0.3672377052321433,-0.2736062111603308
-0.12563395178994394,-0.5446257046514236
0.20294715289144755,1.303177610001066
-0.4542150564713354,-1.001993357295395
-1.1113772658341183,-0.2765923473560919
0.7779640860838827,-1.7190535063204766
0.20294715289144755,0.8055017265396117
0.20294715289144755,0.0920229283985665
0.12080187672109968,1.096948637357572
1.6815621239577092,0.6447948855516894
0.038656600550751805,0.7135925984732678
-0.20777922796029183,-1.5109917483190656
2.1744337809797964,1.5190678303291116
2.092288504809449,0.3586756272502237
-0.20777922796029183,0.6561970695779661
-0.04348867561959607,0.27884894521513925
0.20294715289144755,0.765144356668653
-0.2899245041306397,-0.8284174612584493
-0.700650884982379,-0.6416412225969953
-0.5363603326416833,0.5490580382484468
1.1065451907652741,-0.8494455058345318
0.038656600550751805,-0.3784490316116965
-0.6185056088120312,-1.6484910981957015
-1.1113772658341183,-1.3537011654132929
-0.04348867561959607,1.7679204555634427
0.0,1.2319240687706803
0.20294715289144755,0.14839675879558153
0.038656600550751805,-2.1013924599212355
-0.12563395178994394,-0.7987213691538502
0.3672377052321433,1.0993684682251041
0.12080187672109968,-2.2586703758478732
-0.12563395178994394,1.6005220098788966
0.44938298140249117,1.3502588747504427
0.12080187672109968,-0.7029789704969439
0.44938298140249117,-0.07985665971003277
-0.20777922796029183,0.02057018726845456
0.5315282575728391,-0.1506961807627321
-1.6042489228562056,-2.1217201993764516
0.5315282575728391,-1.9228649233711463
-0.2899245041306397,-0.5023242409587863
2.092288504809449,0.6931044565352888
-1.8506847513672493,1.3690019926104033
1.5172715716170135,1.5558881518880663
1.188690466935622,0.8140371078651126
0.9422546384245784,1.4390088694469916
0.0,-0.2736062111603308
0.12080187672109968,-1.9815719754527465
-1.357813094345162,-0.014914482126702629
0.0,-0.2736062111603308
0.7779640860838827,-0.40460321017382095
0.3672377052321433,-0.9294261436515664
-0.8649414373230748,-0.4799337314540542
0.20294715289144755,0.5051954716848293
0.3672377052321433,-0.4034178685879703
1.0243999145949263,0.28374296344118616
-0.20777922796029183,-0.15111363409434425
1.6815621239577092,0.38481734076836877
-1.2756678181748142,0.9315598019465003
-0.6185056088120312,-1.0346189699043928
-0.6185056088120312,1.4627658855530983
-2.4257016845596846,-1.9734282388040518
-0.7827961611527269,-1.3787618681803424
0.7779640860838827,-0.7293168230948779
2.1744337809797964,1.9844485291895015
0.20294715289144755,-0.5835088466537243
-0.9470867134934227,-2.547065677364692
-0.04348867561959607,0.45358723762416087
0.6958188099135348,1.7009638156631794
0.6958188099135348,-0.2530449297715672
0.12080187672109968,-0.12810309556828567
0.28509242906179544,-1.374621656434173
0.6136735337431869,0.15861523589120535
-0.4542150564713354,-0.27010226209494115
0.28509242906179544,0.7509283733947546
0.8601093622542305,0.7967147454326194
2.338724333320492,-1.3389917307061707
1.2708357431059698,0.11112416843276972
-0.12563395178994394,2.116943355469343
-2.2614111322189885,-0.43592831463643544
1.0243999145949263,0.635675589779958
0.3672377052321433,1.3382073873523943
0.44938298140249117,0.7700186994526476
2.7494507141722315,-0.25875908888765725
0.44938298140249117,0.2285383923472164
0.3672377052321433,0.2055842894515988
-2.097120579878293,-0.426674292439922
-2.097120579878293,1.4058117250737614
2.1744337809797964,-0.7495513272561001
-0.04348867561959607,-0.7029628491514471
0.6136735337431869,0.4668264043758
0.9422546384245784,1.9773078244840336
1.4351262954466657,-0.9888024933511593
-0.6185056088120312,-0.45417041288300786
-0.04348867561959607,0.005494452442293542
1.5994168477873614,1.0256128402478506
0.9422546384245784,0.7852340458439615
-1.1113772658341183,-0.7402182131037602
1.2708357431059698,-1.1404428680373244
-0.4542150564713354,-0.3768138414874978
-0.5363603326416833,-0.5579181381006416
1.1065451907652741,1.8706339037662207
-0.12563395178994394,-1.1275522400540074
0.5315282575728391,-0.6915411718703501
-1.7685394751969015,0.7823867943131677
-1.357813094345162,1.38779895111552
-1.1113772658341183,-2.0862938178812303
0.3672377052321433,-0.05996428961542214
1.2708357431059698,-0.17958175778074134
0.6136735337431869,0.7080185203627358
-0.12563395178994394,1.3491637853460972
1.0243999145949263,-0.7760246280665178
-0.6185056088120312,-0.4430084219970594
-1.2756678181748142,-0.2736062111603308
0.038656600550751805,-0.2736062111603308
-0.6185056088120312,0.8642964438403771
-0.6185056088120312,1.5105427742251407
1.2708357431059698,0.1699585902909642
-0.9470867134934227,-1.7905401941685626
-1.1935225420044664,-1.0597687883715379
0.12080187672109968,1.693676873469575
-0.4542150564713354,1.6207871966330036
0.5315282575728391,-0.30544068262739554
0.12080187672109968,-0.2736062111603308
-1.2756678181748142,-1.2347930060380181
0.5315282575728391,1.0821417759727399
-0.9470867134934227,2.038373610161378
1.845852676298405,1.433348186030831
-0.3720697803009876,1.251600756035323
0.28509242906179544,-0.2736062111603308
0.7779640860838827,-2.0243186498767427
0.3672377052321433,-0.3761571598914862
-1.1935225420044664,-0.2736062111603308
-2.097120579878293,-0.2736062111603308
-0.04348867561959607,-0.2857194718350836
0.6136735337431869,0.15875899937961319
1.927997952468753,-0.8632277792736118
1.763707400128057,0.6368949335249607
0.038656600550751805,0.7253060574102796
-1.1113772658341183,-1.8223970332796373
2.2565790571501445,1.0975539646250012
1.2708357431059698,-2.527875366057272
-0.6185056088120312,-0.2736062111603308
0.28509242906179544,-0.2736062111603308
0.44938298140249117,-0.2736062111603308
-0.3720697803009876,-0.2736062111603308
1.1065451907652741,-0.2736062111603308
0.6136735337431869,-0.2736062111603308
0.038656600550751805,-0.2736062111603308
0.12080187672109968,-0.2736062111603308
-1.5221036466858577,-0.2736062111603308
1.0243999145949263,-0.2736062111603308
-0.6185056088120312,-0.2736062111603308
0.28509242906179544,-0.2736062111603308
0.038656600550751805,-0.2736062111603308
-0.4542150564713354,-0.2736062111603308
-0.7827961611527269,-0.2736062111603308
-0.3720697803009876,-0.2736062111603308
0.20294715289144755,-0.2736062111603308
0.038656600550751805,1.7499581634255075
1.4351262954466657,-0.5652021438936968
0.20294715289144755,-0.2736062111603308
-2.014975303707945,-0.2736062111603308
0.20294715289144755,-0.2736062111603308
-1.1935225420044664,-0.2736062111603308
-1.2756678181748142,-0.2736062111603308
-1.1935225420044664,-0.2736062111603308
-0.12563395178994394,-0.2736062111603308
-0.6185056088120312,1.8288322507935513
-1.1113772658341183,0.8669978283984954
-1.6042489228562056,-0.2736062111603308
0.9422546384245784,-0.2736062111603308
1.5172715716170135,-0.2736062111603308
0.12080187672109968,-0.2736062111603308
0.6136735337431869,-0.2736062111603308
-1.6042489228562056,-0.2736062111603308
0.9422546384245784,-0.2736062111603308
-0.9470867134934227,-0.2736062111603308
-1.2756678181748142,-0.2736062111603308
0.3672377052321433,-0.2736062111603308
-1.5221036466858577,1.5157616661971083
-1.6863941990265536,-0.2736062111603308
0.6136735337431869,-0.2736062111603308
-0.3720697803009876,-0.2736062111603308
-0.5363603326416833,-0.2736062111603308
0.5315282575728391,-0.2736062111603308
0.5315282575728391,-0.2736062111603308
-0.3720697803009876,-0.2736062111603308
-0.7827961611527269,-0.2736062111603308
-0.04348867561959607,-0.2736062111603308
0.44938298140249117,-0.2736062111603308
-0.3720697803009876,-0.2736062111603308
-1.5221036466858577,-0.2736062111603308
0.12080187672109968,-0.2736062111603308
-1.0292319896637705,-0.2736062111603308
-0.20777922796029183,-0.2736062111603308
0.9422546384245784,-0.2736062111603308
1.2708357431059698,-0.2736062111603308
-1.0292319896637705,-0.2736062111603308
0.12080187672109968,-0.2736062111603308
-1.1935225420044664,-0.2736062111603308
