ratio,score
-0.8783930060992369,0.6958188099135348
0.09716328080523406,-1.43995837051551
2.0106873313048648,-0.20777922796029183
-0.4315553183456477,0.038656600550751805
-0.9176599617856764,-0.6185056088120312
-1.0487817079608257,-1.43995837051551
0.41881980120179935,0.6136735337431869
-1.1228930576586527,-0.4542150564713354
-0.1996964649756821,1.1065451907652741
-0.7375555719658985,-0.3720697803009876
0.863230111890103,-1.2756678181748142
-0.43982584014108445,-1.7685394751969015
-0.46613878482406573,1.188690466935622
-1.1215343826463813,0.6958188099135348
-0.8254532068972306,-0.12563395178994394
0.40655034474940205,-2.5899922369003803
-0.2844904604586112,-0.12563395178994394
-0.37983605235693446,-0.5363603326416833
-0.7720655000226824,-0.2899245041306397
-0.6082396155077392,1.0243999145949263
-0.6191136956477559,1.3529810192763179
1.3836514470031724,1.3529810192763179
-0.3438524577960728,0.12080187672109968
-1.4660494576409073,-0.12563395178994394
-0.9222939294961842,0.0
-0.5926364086933829,0.5315282575728391
-0.5911387936764222,-0.700650884982379
0.11630215742180171,-0.20777922796029183
-0.21398851003035793,-0.04348867561959607
-1.0045059446748639,0.5315282575728391
0.1916304615007951,-1.1935225420044664
-1.4211481908069559,-0.12563395178994394
-0.7072537021567995,0.3672377052321433
0.3084114446428957,-2.4257016845596846
0.12335661309177141,-0.9470867134934227
1.2480236579111648,0.20294715289144755
-0.6794346522818687,0.7779640860838827
-0.1055535253356921,0.6958188099135348
-0.2357778766439775,-0.5363603326416833
-0.2944438111145965,1.927997952468753
-0.4373320086103515,-0.7827961611527269
0.10703368975924467,-1.43995837051551
0.05368919012830868,0.3672377052321433
-1.0763347472940892,-0.12563395178994394
-0.29763265484706375,0.20294715289144755
-0.8474715583286708,-0.4542150564713354
-1.4456499085198717,-1.1113772658341183
-1.2108428243913822,0.7779640860838827
0.6518825905093121,0.20294715289144755
0.9464073022731108,0.20294715289144755
-1.1735926986020309,0.12080187672109968
-1.1572974413672923,1.6815621239577092
0.6654848573279972,0.038656600550751805
-0.44235900305701625,-0.20777922796029183
-2.100290506961855,2.1744337809797964
-0.8815846779994482,2.092288504809449
0.21686126498459501,-0.20777922796029183
0.6691646004224128,-0.04348867561959607
0.8089734378497346,0.20294715289144755
1.9218229463684842,-0.2899245041306397
1.0865649533174384,-0.700650884982379
-0.10136454011517931,-0.5363603326416833
-0.9561189323920078,1.1065451907652741
-1.7981495709331798,0.038656600550751805
-1.4943313903923432,-0.6185056088120312
1.7245752601286897,-1.1113772658341183
